timestamp,tx,ty,tz,qx,qy,qz,qw
0.0,9.411043167114258,-3.6497962474823,17.95002555847168,0.01961997898929224,0.008542684797122923,0.3119274349831259,-0.9498649157360195
0.1,9.430334091186523,-3.7066705226898193,18.023317337036133,0.024288904052067774,0.023701857885952863,0.30613660551169886,-0.9513825605306241
0.2,9.44258975982666,-3.7629642486572266,18.092796325683594,0.019441553598843912,0.00653027485512647,0.302364968332156,-0.9529715810131818
0.3,9.449785232543945,-3.820873498916626,18.158357620239258,0.01934942980762221,0.01327388256943587,0.29797979947884007,-0.9542838231415686
0.4,9.45226764678955,-3.864529848098755,18.207260131835938,0.01425608919074645,0.010117312130914182,0.2951319790718074,-0.9552966540581339
0.5,9.452131271362305,-3.8752353191375732,18.222681045532227,0.012276660145526534,0.007969737575015547,0.29445217147875097,-0.9555542345228082
0.6,9.455147743225098,-3.9173107147216797,18.282245635986328,0.004738095285171538,-0.0023911389708553376,0.2923761230882256,-0.9562887487252318
0.7,9.463526725769043,-3.9636495113372803,18.356664657592773,0.0035714679665300214,-0.014366671984526826,0.291051932328286,-0.9565928171638136
0.8,9.472175598144531,-4.011106967926025,18.403976440429688,0.027539594906441308,-0.029485986749329174,0.2901098448969463,-0.9561424570140504
0.9,9.488994598388672,-4.05662727355957,18.445032119750977,0.04082376295327506,-0.04444458520868348,0.28983055880528885,-0.9551734377465122
1.0,9.512168884277344,-4.090465068817139,18.492019653320312,0.02262889913931265,-0.0429518394880174,0.2905412178914553,-0.9556301620704005
1.1,9.546557426452637,-4.122011661529541,18.5625,-0.01979514326733696,-0.03242684615981344,0.2923043680786358,-0.9555705032063333
1.2,9.582406044006348,-4.153968334197998,18.613697052001953,-0.05040783233364868,-0.042178309816218354,0.29291311608510295,-0.953877401081378
1.3,9.628293991088867,-4.202466011047363,18.654619216918945,-0.04842699499099844,-0.026088280196405852,0.2942149690153317,-0.9541549591522465
1.4,9.672235488891602,-4.257076740264893,18.71394157409668,-0.03426377638094578,-0.021935168598268332,0.2949422971800842,-0.9546485408951576
1.5,9.712274551391602,-4.3102498054504395,18.76996421813965,-0.021096604692855712,-0.01390495424690674,0.29550424111127993,-0.9550072527228337
1.6,9.723028182983398,-4.324888229370117,18.784133911132812,-0.01978147764561568,-0.016876657906511397,0.2955388226004831,-0.9549768859184817
1.7,9.770976066589355,-4.397119045257568,18.819610595703125,-0.024751712750983316,-0.054071839632984876,0.29531651904801237,-0.9535469487156283
1.8,9.823186874389648,-4.473237991333008,18.85499382019043,-0.017945209261713876,-0.02311488276032667,0.2964471504061656,-0.9546008728094918
1.9,9.886940956115723,-4.557617664337158,18.917728424072266,-0.0015619055709860043,0.01500016348379244,0.29680990833129883,-0.9548174654639894
2.0,9.932446479797363,-4.6335625648498535,18.989904403686523,0.007421487089046539,0.031090245787165575,0.29665767391447756,-0.954448764833216
2.1,9.974376678466797,-4.703225135803223,19.060710906982422,0.013260128208842153,0.03736725100996693,0.297334510154714,-0.9539497882936955
2.2,10.0045166015625,-4.761114597320557,19.100139617919922,0.021537936526686768,0.049392122260494546,0.2981468695863373,-0.9529980070871982
2.3,10.02640151977539,-4.818507671356201,19.137191772460938,0.01837357814081367,0.0326454348627147,0.2997819776477416,-0.9532719826759433
2.4,10.040335655212402,-4.868618488311768,19.198890686035156,0.009637119174076836,0.012241456084809107,0.3014930764770111,-0.9533410824340769
2.5,10.05831241607666,-4.917749404907227,19.25298309326172,0.003281626476544446,0.005227087960678739,0.30341680615701816,-0.9528380387236752
2.6,10.065313339233398,-4.951565265655518,19.2668514251709,0.009077843747545495,0.032506365409152436,0.30420177013710925,-0.9520095791959207
2.7,10.067140579223633,-4.966257095336914,19.268945693969727,0.011922268699094938,0.03731052925440536,0.30402348896790815,-0.9518590306530398
2.8,10.070401191711426,-5.004548072814941,19.293075561523438,0.02074648522464748,0.0018648696304280439,0.2981806502854187,-0.9542821583410523
2.9,10.075260162353516,-5.033604621887207,19.34290313720703,0.03739125561582741,-0.01912794219179681,0.28305652765179967,-0.9581831652720993
3.0,10.085941314697266,-5.062992572784424,19.378320693969727,0.06538154735291155,0.0012710225105430678,0.2579313371881821,-0.9639476951100557
3.1,10.094222068786621,-5.085631370544434,19.399503707885742,0.07444550107969464,-0.004052045431041887,0.2269262188153855,-0.971054033090629
3.2,10.108382225036621,-5.092398166656494,19.45463752746582,0.054866909637095625,-0.029425359660199133,0.1844435863624052,-0.9808692333186946
3.3,10.129570960998535,-5.080014705657959,19.502391815185547,0.0436500102654068,-0.05333204818414655,0.13815597857270984,-0.9880098366871072
3.4,10.162561416625977,-5.052887916564941,19.535676956176758,0.0466161016440783,-0.07706302452101851,0.08166246926925302,-0.9925822218415086
3.5,10.209626197814941,-5.0190887451171875,19.581214904785156,0.027377196678319893,-0.08740956611699383,0.02747877585158725,-0.9954169767255028
3.6,10.283942222595215,-4.986773490905762,19.665922164916992,0.0009000933651547775,-0.09311046475041075,-0.030669798046043924,-0.9951828931288733
3.7,10.348150253295898,-4.963594913482666,19.72361183166504,-0.010489165214247096,-0.11083448949140914,-0.07062977302825318,-0.9912705276221526
3.8,10.380329132080078,-4.953517913818359,19.74863052368164,-0.013592579915717948,-0.11100766562358436,-0.08807941124873347,-0.9898155341178595
3.9,10.50606918334961,-4.918818950653076,19.838390350341797,-0.016283208382873098,-0.10886550463281357,-0.1433884255216401,-0.9835258334740332
4.0,10.645974159240723,-4.883630752563477,19.933483123779297,-0.01576235762897547,-0.10886077364906822,-0.1913689457754726,-0.9753352256686687
4.1,10.825429916381836,-4.841011047363281,20.072368621826172,-0.030592100330814078,-0.09854684449421723,-0.23579298851141017,-0.9663096466474548
4.2,11.012229919433594,-4.799956321716309,20.214614868164062,-0.048662694655850505,-0.09068453297988316,-0.26793219428393794,-0.9579251633389401
4.3,11.230173110961914,-4.768596172332764,20.373891830444336,-0.06648792912664722,-0.07622224823533132,-0.29123607190943,-0.9512891841877482
4.4,11.442907333374023,-4.745974540710449,20.51146125793457,-0.07453187709445054,-0.05377824995461402,-0.3052089744493982,-0.9478399282524652
4.5,11.683979034423828,-4.73014497756958,20.655935287475586,-0.051289611905308605,-0.060786518474875324,-0.3148759020644024,-0.9457947524284742
4.6,11.920235633850098,-4.721879959106445,20.81039047241211,-0.028743332772150746,-0.06370702276852624,-0.3139181992256893,-0.9468741753656866
4.7,12.193910598754883,-4.714693069458008,21.007444381713867,-0.012644356166652795,-0.056250099399505184,-0.30572377713053456,-0.9503731856556368
4.8,12.36652660369873,-4.708956241607666,21.111841201782227,0.004313747067247283,-0.04710041371449488,-0.29937431225551986,-0.9529627301749947
4.9,12.475626945495605,-4.705224990844727,21.174474716186523,0.010623067069055353,-0.04160484925866697,-0.2948811842497432,-0.9545686304703809
5.0,12.765701293945312,-4.688621997833252,21.33829116821289,0.002190974943880548,-0.024672786191701542,-0.2808009547600421,-0.9594464327625165
5.1,13.032901763916016,-4.671736240386963,21.496610641479492,-0.021298071567821566,-0.011869293403239166,-0.2666742583698576,-0.9634782845847656
5.2,13.319783210754395,-4.657830238342285,21.67365074157715,-0.032931257008613754,-0.013237170030204736,-0.2522891807248771,-0.9670007706693364
5.3,13.583864212036133,-4.650150775909424,21.838132858276367,-0.03030814384150601,-0.006796664011139464,-0.24040608752147308,-0.9701753134460254
5.4,13.860798835754395,-4.647099494934082,21.995624542236328,-0.02149248753021757,0.020828322097905177,-0.2291314262231724,-0.9729352998207614
5.5,14.111602783203125,-4.650444984436035,22.123323440551758,-0.007843988171943875,0.04014711094086477,-0.22138142157214058,-0.974329053954168
5.6,14.3678560256958,-4.653214454650879,22.278772354125977,0.008550566916339007,0.041178088709892036,-0.21771435072375334,-0.9751061154001635
5.7,14.58983039855957,-4.652332782745361,22.423227310180664,0.016139025331206494,0.05467168411770417,-0.2184032409626639,-0.9741923295775987
5.8,14.814096450805664,-4.648096084594727,22.557321548461914,0.03232359955185204,0.0642279393768748,-0.22179437639385036,-0.9724388520921514
5.9,14.940834045410156,-4.6433844566345215,22.641000747680664,0.035936445845452095,0.06003655383047783,-0.22596194106830464,-0.9716201074129789
6.0,15.018296241760254,-4.640632629394531,22.689212799072266,0.03672463405945433,0.05189470992884035,-0.22888832320096153,-0.9713745177267059
6.1,15.210016250610352,-4.631186008453369,22.81418228149414,0.026389483966378097,0.046918805578439624,-0.23923520592299202,-0.9694683843559522
6.2,15.375693321228027,-4.6212968826293945,22.936098098754883,0.011231476583645355,0.05158400204452902,-0.2502907036090361,-0.966730398636139
6.3,15.54037094116211,-4.613785266876221,23.071943283081055,0.0009757653974780747,0.04511291453560205,-0.26249674703915477,-0.9638772466527697
6.4,15.680854797363281,-4.612406253814697,23.16562843322754,0.002411219227674802,0.019262817375387847,-0.27330075448013436,-0.9617328150005355
6.5,15.823657989501953,-4.614259719848633,23.246315002441406,0.002622688405900179,0.018552502049454574,-0.2852228967386838,-0.9582781431952189
6.6,15.941664695739746,-4.610079765319824,23.338647842407227,-0.0012325793163449554,0.03802358807675894,-0.29618767333330814,-0.9543717836144109
6.7,16.062990188598633,-4.604989528656006,23.429529190063477,-0.006962164148529613,0.05199292130549386,-0.3076077623323958,-0.9500661669376592
6.8,16.16634750366211,-4.605810642242432,23.501842498779297,-0.008502855366735501,0.044937604719220994,-0.31761959868218886,-0.947114602063017
6.9,16.2681827545166,-4.6153059005737305,23.566261291503906,-0.010845342962656579,0.04053940458718106,-0.3264432310787628,-0.9442847572868743
7.0,16.321714401245117,-4.621847629547119,23.592321395874023,-0.011148356412936633,0.047252382079335166,-0.33011795158015494,-0.942690320934283
7.1,16.366910934448242,-4.628621578216553,23.60761260986328,0.003217672173605935,0.04959517392281893,-0.3322449344371057,-0.9418828716105112
7.2,16.456300735473633,-4.644744873046875,23.634565353393555,0.04474488002259858,0.03447531108434981,-0.33331647591364666,-0.9411213623516164
7.3,16.526653289794922,-4.653421401977539,23.694393157958984,0.030157753349307165,0.0067508293133840165,-0.33356248706840474,-0.9422213529509023
7.4,16.59990692138672,-4.657924175262451,23.755205154418945,0.01897096098616204,-0.0059238021199343365,-0.33291064390933517,-0.9427489472005616
7.5,16.668474197387695,-4.658284664154053,23.795927047729492,0.016898402222984475,-0.0005449139702192399,-0.3314747429274176,-0.9433126612993948
7.6,16.741230010986328,-4.652527332305908,23.842756271362305,0.0022599156635154855,-0.0005255797620093744,-0.32881460243680405,-0.9443917049149706
7.7,16.80782127380371,-4.653204441070557,23.913650512695312,-0.022157439223513608,-0.008744311369131874,-0.32516818354418703,-0.9453562355431426
7.8,16.885360717773438,-4.6638312339782715,23.98258399963379,-0.03809520084073485,-0.0009242487777074438,-0.32040856101527593,-0.9465127239928572
7.9,16.95945930480957,-4.682129859924316,24.027009963989258,-0.036955208930945144,0.006560266289109062,-0.31601780770453236,-0.9480106019155101
