timestamp,tx,ty,tz,qx,qy,qz,qw
1691577851.704155,11.363994598388672,2.4840056896209717,3.9258880615234375,-0.048725939953308116,0.0807205820354437,-0.7054941077608965,-0.7024158876552121
1691577851.712155,11.381591796875,2.519979476928711,3.9169867038726807,-0.05025288076218733,0.08267745757762648,-0.7052817306144308,-0.7022940402929866
1691577851.720155,11.39918041229248,2.5557994842529297,3.908071517944336,-0.05181141590238152,0.08464050236476003,-0.7050661754968056,-0.7021633169032462
1691577851.728155,11.416764259338379,2.591458320617676,3.8991434574127197,-0.05331680913495953,0.08653524291552563,-0.7048509550844266,-0.7020357148498376
1691577851.736155,11.434341430664062,2.626953125,3.8902041912078857,-0.054772748309166085,0.08838287909472424,-0.7046449463926253,-0.7019003340687007
1691577851.744155,11.451910972595215,2.662280321121216,3.8812530040740967,-0.05621795320789251,0.09022049222651135,-0.704434832087407,-0.7017631583421892
1691577851.756155,11.46946907043457,2.697437286376953,3.872361183166504,-0.05765925688895365,0.0920930055830435,-0.7042014132914582,-0.701637233107734
1691577851.764155,11.487017631530762,2.7324211597442627,3.8634581565856934,-0.05916095436975287,0.09398827033523746,-0.7039489019731342,-0.701514216005826
1691577851.772155,11.504555702209473,2.767228841781616,3.854543685913086,-0.060698966628900286,0.09586273034933522,-0.7036903155817239,-0.701388591726211
1691577851.780155,11.522083282470703,2.8018558025360107,3.8456196784973145,-0.06221286298816538,0.09772244686898825,-0.7034408324980017,-0.7012495651603597
1691577851.788155,11.539600372314453,2.836299180984497,3.8366849422454834,-0.06366541329233384,0.09954566553491986,-0.7031891327534655,-0.7011151154788391
1691577851.796155,11.557110786437988,2.8705990314483643,3.827732563018799,-0.06507457209887134,0.10135521940231085,-0.7029412317406057,-0.7009751811917018
1691577851.804155,11.573981285095215,2.903789520263672,3.819249391555786,-0.06647974934531355,0.10316682661147772,-0.702708626987987,-0.7008121113305003
1691577851.812155,11.590853691101074,2.936803102493286,3.810749053955078,-0.06794075140969748,0.10497678877646364,-0.7024637952864426,-0.7006487086573681
