timestamp,tx,ty,tz,qx,qy,qz,qw
1691579765.731225,8.237624168395996,-0.3190332055091858,5.146900177001953,-0.25736625924367273,-0.23809468520196234,-0.5871412033070335,-0.7296156111984422
1691579765.739225,8.24937629699707,-0.30870819091796875,5.1337571144104,-0.26486688560187704,-0.22867861101948342,-0.5835363675488284,-0.7328279755033138
1691579765.747225,8.261619567871094,-0.2985392212867737,5.120700359344482,-0.27214567794984484,-0.21900554050130877,-0.5800163312498274,-0.735903868312707
1691579765.755225,8.274351119995117,-0.28854772448539734,5.107681751251221,-0.27911302352656336,-0.2090799076276106,-0.5766203910779106,-0.738844032464827
1691579765.763225,8.28756332397461,-0.2787517011165619,5.094700336456299,-0.28560121738762967,-0.19905900707120963,-0.5734363073083899,-0.7416051304626924
1691579765.771225,8.303130149841309,-0.2692103087902069,5.0808939933776855,-0.29170891213451766,-0.1890239003926825,-0.5704248517620137,-0.7441715995824905
1691579765.779225,8.31912612915039,-0.2599048912525177,5.067143440246582,-0.29752339652467147,-0.17889779339986425,-0.5675204334057871,-0.7465895590132045
1691579765.787225,8.335542678833008,-0.25085270404815674,5.053446292877197,-0.3030283491910052,-0.16869553232014287,-0.5647774322110011,-0.7488271352006478
1691579765.795225,8.35236930847168,-0.24207161366939545,5.039797782897949,-0.3081907586144227,-0.15845029726000856,-0.5622054102439117,-0.7508908661746958
1691579765.803225,8.369585037231445,-0.2335914671421051,5.0262627601623535,-0.3129382586560307,-0.14831057156676522,-0.5598027975344118,-0.7527911727436428
1691579765.811225,8.387195587158203,-0.22541281580924988,5.012767314910889,-0.3173177324164417,-0.13829699139111504,-0.5575913734664694,-0.7545033252441251
1691579765.819225,8.405186653137207,-0.217550590634346,4.999307155609131,-0.32137608406969204,-0.1283312110100322,-0.5555606540115176,-0.7560429496202281
1691579765.827225,8.423548698425293,-0.2100173681974411,4.9858784675598145,-0.3251125602408647,-0.11837196339046858,-0.5536378304887536,-0.7574794828048734
1691579765.835225,8.442269325256348,-0.20282693207263947,4.97247838973999,-0.32857199464006315,-0.10850970620604064,-0.5519169852007658,-0.7587185896143815
1691579765.843225,8.461339950561523,-0.19599197804927826,4.959103107452393,-0.3317256747267393,-0.09878533243651612,-0.5503445811132336,-0.7598159987191961
1691579765.851225,8.480752944946289,-0.18952661752700806,4.945807456970215,-0.3346344184032944,-0.08922442521894108,-0.5489832800531801,-0.7607077838868381
1691579765.859225,8.500503540039062,-0.18344718217849731,4.932543754577637,-0.3372789961700953,-0.07983500299124474,-0.547774202873236,-0.7614543415512237
1691579765.867225,8.520590782165527,-0.1777697205543518,4.919320583343506,-0.33956309194158263,-0.07067671408078216,-0.5467138092381262,-0.762106247930566
1691579765.875225,8.541021347045898,-0.17250867187976837,4.906155586242676,-0.34164905537822016,-0.06160044293752178,-0.5458252799145317,-0.76259825970337
1691579765.883225,8.561782836914062,-0.16768679022789001,4.89305305480957,-0.343592573003603,-0.052583124698616,-0.5450406952560771,-0.7629612072893216
1691579765.891225,8.58287525177002,-0.1633245199918747,4.880027770996094,-0.345422009646779,-0.04356221344087465,-0.5443325860542456,-0.7632091571991112
1691579765.899225,8.605584144592285,-0.15959599614143372,4.867747783660889,-0.34706530473350666,-0.0346376709522535,-0.543752097509705,-0.7633346283671282
1691579765.907225,8.628595352172852,-0.15637053549289703,4.855560302734375,-0.3484296614400771,-0.02598936944548485,-0.5433658005696784,-0.7633314884269141
1691579765.915225,8.651906967163086,-0.15366682410240173,4.843476295471191,-0.3495179773623253,-0.017653902921788305,-0.5431301048560934,-0.7632400403023576
1691579765.923225,8.675517082214355,-0.15150435268878937,4.8315110206604,-0.3504279488950998,-0.009477730412038721,-0.5430470439543905,-0.7630271460338169
1691579765.931225,8.699422836303711,-0.14990387856960297,4.81967830657959,-0.35123544036572,-0.0013473293797719112,-0.543053682083031,-0.7627086212261959
1691579765.939225,8.723623275756836,-0.14888733625411987,4.8079962730407715,-0.3519438867423396,0.006777255387400377,-0.54310706106667,-0.7623151171750738
1691579765.947225,8.748135566711426,-0.14844056963920593,4.796538352966309,-0.3524841882668251,0.014789139481654506,-0.5432241450118332,-0.7618686134619495
1691579765.955225,8.772939682006836,-0.14862234890460968,4.78526496887207,-0.3528071490302519,0.022693496428645245,-0.5434355746773882,-0.7613737040933103
1691579765.963225,8.7980318069458,-0.1494508534669876,4.774190425872803,-0.35294306207998744,0.03054390540954203,-0.5437477142374598,-0.7608133195955095
1691579765.971225,8.823408126831055,-0.15094612538814545,4.763328552246094,-0.35288636403202817,0.038325446439971995,-0.5441243490124653,-0.7602177740893383
1691579765.979225,8.84906005859375,-0.1531260758638382,4.752690315246582,-0.3526135053347686,0.04608185741197735,-0.5445937911478919,-0.7595774686300487
1691579765.987225,8.874977111816406,-0.15600071847438812,4.742276668548584,-0.35203620941400277,0.05376161380325354,-0.5451848269412722,-0.7589161318933522
1691579765.995225,8.901147842407227,-0.15957434475421906,4.732083320617676,-0.35107738968380414,0.06133306333056885,-0.5458751817831686,-0.7582897559674953
1691579766.003225,8.927555084228516,-0.16384580731391907,4.722150802612305,-0.3496687155660246,0.06864604730939108,-0.5467029564246346,-0.7577172226406113
